Attaching to filebeat, kibana, logstash, es-hot, some_app, es-warm
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:53.249Z", "log.level": "INFO", "message":"version[8.7.0], pid[74], build[docker/09520b59b6bc1057340b55750186466ea715e30e/2023-03-27T16:31:09.816451435Z], OS[Linux/5.15.146.1-microsoft-standard-WSL2/amd64], JVM[Oracle Corporation/OpenJDK 64-Bit Server VM/19.0.2/19.0.2+7-44]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.node.Node","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [kibana]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.669Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-ccr]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.688Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,707][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"no plugins loaded", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.699Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,706][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [old-lucene-versions]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.672Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-async]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.687Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [ingest-attachment]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.668Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [kibana]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.813Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [repository-gcs]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.683Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [frozen-indices]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.668Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [percolator]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.816Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,707][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [constant-keyword]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.811Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [mapper-extras]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.671Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-sql]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.695Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,710][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-analytics]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.687Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [analysis-common]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.810Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,710][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [percolator]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.678Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,710][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [lang-painless]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.813Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [repository-s3]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.818Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [snapshot-repo-test-kit]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.685Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-security]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.694Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,709][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [rank-eval]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.678Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [constant-keyword]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.667Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-profiling]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.690Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-monitoring]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.690Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,712][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [ingest-common]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.812Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [search-business-rules]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.820Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,710][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [parent-join]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.815Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,708][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [searchable-snapshots]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.820Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [mapper-extras]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.814Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [x-pack-async]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.822Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,711][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [transport-netty4]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.686Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,710][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [transport-netty4]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.821Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
